"TOA5","P304_B","CR1000","19892","CR1000.Std.32.05","CPU:SierraCZ_P304B_20220506.CR1","54211","Sap_Flow_P304B"
"TIMESTAMP","RECORD","Batt_volt","PTemp","TotalSapFlow_a","Vh_Outer_a","Vh_Inner_a","Alpha_Outer_a","Alpha_Inner_a","Beta_Outer_a","Beta_Inner_a","Tmax_Outer_a","Tmax_Inner_a","TotalSapFlow_b","Vh_Outer_b","Vh_Inner_b","Alpha_Outer_b","Alpha_Inner_b","Beta_Outer_b","Beta_Inner_b","Tmax_Outer_b","Tmax_Inner_b","TotalSapFlow_c","Vh_Outer_c","Vh_Inner_c","Alpha_Outer_c","Alpha_Inner_c","Beta_Outer_c","Beta_Inner_c","Tmax_Outer_c","Tmax_Inner_c","TotalSapFlow_d","Vh_Outer_d","Vh_Inner_d","Alpha_Outer_d","Alpha_Inner_d","Beta_Outer_d","Beta_Inner_d","Tmax_Outer_d","Tmax_Inner_d"
"TS","RN","","","L/hr","cm/hr","cm/hr","","","","","secs","secs","L/hr","cm/hr","cm/hr","","","","","secs","secs","L/hr","cm/hr","cm/hr","","","","","secs","secs","L/hr","cm/hr","cm/hr","","","","","secs","secs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-05-14 06:45:00",73,12.77,9.82,3.586,2.16,6.97,0.19888,0.64245,0.19116,0.63048,46.719,39.121,2.022,0.11,5.12,0.01002,0.47178,0.00487,0.4821,57.07,44.905,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 07:00:00",74,12.77,10.02,4.309,2.59,8.38,0.23882,0.77172,0.22974,0.75099,47.654,39.225,2.369,0.22,5.9,0.0199,0.54395,0.01204,0.55632,57.722,45.407,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 07:15:00",75,12.78,10.22,4.914,2.96,9.55,0.2727,0.87935,0.26238,0.84883,48.273,38.179,2.68,0.3,6.62,0.0273,0.60987,0.0169,0.615,56.834,43.684,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 07:30:00",76,12.86,10.52,5.163,3.19,9.95,0.29347,0.91627,0.2839,0.92483,47.001,38.576,2.826,0.83,6.43,0.07618,0.59255,-99,0.62414,-99,48.216,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 07:45:00",77,12.85,11.27,5.423,3.24,10.57,0.2982,0.97345,0.29644,0.97873,52.512,39.354,3.013,0.31,7.47,0.02822,0.68785,0.01726,0.70753,55.732,43.993,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 08:00:00",78,13.01,11.91,15.466,3.67,36.12,0.33784,1.03394,0.32525,1.04473,47.034,38.195,2.882,0.48,6.95,0.04376,0.64066,0.033,0.68664,56.595,46.106,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 08:15:00",79,13.24,13.02,16.24,4.28,37.47,0.39398,1.20015,0.36652,1.16351,45.689,37.524,3.286,0.43,8.05,0.03978,0.74145,0.02842,0.77915,54.443,43.543,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 08:30:00",80,13.23,13.66,14.973,3.57,34.95,0.32897,1.15299,-99,1.19771,-99,38.77,3.597,0.5,8.78,0.04648,0.80907,0.03282,0.82821,55.332,43.34,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 08:45:00",81,13.3,14.04,4.898,2.94,9.53,0.27085,0.87825,-99,-99,-99,40.347,3.31,0.72,7.8,0.06643,0.71843,-99,0.77187,-99,45.769,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 09:00:00",82,14.35,15.9,5.463,3.56,10.33,0.32752,0.95123,0.343,-99,53.623,38.595,3.47,0.25,8.72,0.02264,0.80337,0.01474,0.85287,51.42,43.271,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 09:15:00",83,14.31,19.1,5.725,3.79,10.76,0.34892,0.99135,0.36668,-99,50.018,38.725,4.156,0.62,10.1,0.05666,0.93031,0.04214,0.95553,55.358,41.567,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 09:30:00",84,14.2,21.89,16.973,5.07,38.52,0.46704,1.17101,0.45029,1.28887,45.999,37.034,3.731,0.45,9.18,0.04157,0.84609,0.0372,0.91305,60.665,42.755,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 09:45:00",85,14.13,23.87,16.602,4.5,38.17,0.41498,1.16761,0.41588,1.30524,47.246,37.193,3.739,0.75,8.88,0.06868,0.81815,0.05649,0.90189,59.233,42.833,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 10:00:00",86,13.71,25.22,18.71,6.55,41.43,0.60338,1.47195,0.49306,1.40807,40.785,35.705,3.782,0.76,8.98,0.06964,0.82696,0.05692,0.91029,60.577,43.105,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 10:15:00",87,13.41,25.85,16.847,4.29,39.03,0.39531,1.27209,0.39594,1.33817,48.768,36.793,4.213,1.54,9.26,0.14151,0.85293,0.09869,0.92377,56.821,42.651,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 10:30:00",88,13.32,25.98,18.82,6.64,41.62,0.61122,1.52557,0.47232,1.36742,40.71,35.626,4.082,0.6,9.93,0.05508,0.91511,0.05642,0.95393,51.087,41.621,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 10:45:00",89,13.29,25.7,19.286,6.33,43.16,0.58349,1.87805,0.48156,1.44112,42.118,34.956,4.21,0.73,10.12,0.06701,0.93245,0.06034,0.97493,63.742,41.301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 11:00:00",90,13.28,24.89,18.488,5.66,41.81,0.52166,1.79669,0.45137,1.42081,43.386,35.547,4.099,0.49,10.09,0.04538,0.92937,0.0273,0.95751,52.527,41.502,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 11:15:00",91,13.27,23.67,18.11,5.54,40.96,0.51,1.74365,0.4378,1.38991,44.325,35.914,4.498,0.96,10.62,0.08861,0.97842,0.06225,0.97406,51.706,41.393,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 11:30:00",92,13.27,22.67,18.029,5.13,41.19,0.47225,1.68206,0.42799,1.38629,45.213,35.815,4.326,0.73,10.42,0.06712,0.96034,0.05301,0.97811,56.314,41.842,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 11:45:00",93,14.22,21.64,17.496,5.14,39.8,0.47319,1.64945,0.42873,1.39393,45.271,36.444,4.308,0.67,10.44,0.0615,0.96141,0.04678,0.96957,54.696,42.146,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 12:00:00",94,14.25,21.37,17.686,5.29,40.13,0.48724,1.63587,0.4385,1.4165,45.115,36.287,4.288,0.76,10.29,0.06984,0.94824,0.05236,0.96877,54.663,41.696,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 12:15:00",95,13.66,21.56,18.208,5.04,41.75,0.46456,1.63821,0.43496,1.43087,46.217,35.57,4.179,0.59,10.19,0.05392,0.93877,0.04396,0.95819,57.123,41.4,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 12:30:00",96,13.55,21.37,17.676,5.07,40.34,0.467,1.62968,0.43357,1.42491,45.848,36.187,4.048,0.6,9.84,0.0555,0.90609,0.0429,0.92521,55.662,42.013,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 12:45:00",97,13.53,21.26,18.276,5.43,41.51,0.50066,1.70249,0.45085,1.46197,45.074,35.671,4.183,0.73,10.05,0.06722,0.92543,0.0555,0.94111,54.989,41.759,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 13:00:00",98,13.32,20.85,18.446,5.4,41.98,0.49706,1.74522,0.46452,1.51145,44.561,35.469,4.31,0.74,10.37,0.06771,0.95553,0.05392,0.97684,55.766,41.547,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 13:15:00",99,13.28,20.26,18.888,5.47,43.05,0.5036,1.78493,0.46538,1.54205,45.663,35.009,4.252,0.74,10.22,0.0682,0.94113,0.05273,0.95833,57.139,41.67,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 13:30:00",100,13.26,19.68,18.47,5.44,42,0.50128,1.75602,0.46996,1.53287,45.279,35.465,4.281,0.8,10.23,0.07408,0.94245,0.06196,0.96679,55.427,42.034,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 13:45:00",101,13.24,19.34,18.651,5.56,42.34,0.51235,1.74294,0.47319,1.5264,44.815,35.309,4.289,0.79,10.26,0.07316,0.94513,0.05595,0.96941,55.008,41.203,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 14:00:00",102,13.23,19.02,18.638,5.26,42.63,0.48498,1.71731,0.45757,1.53396,45.261,35.189,4.275,0.73,10.29,0.06722,0.94749,0.05392,0.97345,56.63,41.312,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 14:15:00",103,13.22,18.87,18.033,5.16,41.17,0.4756,1.66497,0.44811,1.50977,46.149,35.814,4.01,0.36,10,0.03276,0.92095,0.01272,0.95429,58.974,42.255,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 14:30:00",104,13.21,18.79,18.645,5.36,42.54,0.49345,1.71601,0.46766,1.55169,44.882,35.229,4.25,0.66,10.3,0.06117,0.94847,0.04996,0.98349,56.619,41.568,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 14:45:00",105,13.2,18.79,17.869,5.36,40.53,0.4937,1.66796,0.45568,1.49993,45.769,36.115,4.148,0.6,10.1,0.05533,0.93063,0.04157,0.95673,55.222,41.675,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 15:00:00",106,13.2,18.74,18.019,5.19,41.1,0.47854,1.61631,0.44429,1.449,45.513,35.857,4.081,0.68,9.84,0.06298,0.90685,0.04734,0.93281,55.509,41.706,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 15:15:00",107,13.19,18.79,18.47,5.18,42.28,0.47706,1.64147,0.4517,1.48689,45.148,35.337,4.353,0.88,10.33,0.08096,0.95179,0.06422,0.98414,55.692,41.478,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 15:30:00",108,13.19,19,18.099,5.15,41.35,0.47446,1.61399,0.44292,1.47129,45.974,35.748,4.257,0.76,10.21,0.07015,0.94009,0.05552,0.97216,55.272,42.148,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 15:45:00",109,13.19,19.13,17.638,4.98,40.34,0.45862,1.55255,0.42754,1.42765,45.845,36.196,4.142,0.67,10.01,0.0616,0.92221,0.05008,0.94824,55.613,42.638,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 16:00:00",110,13.19,19.31,17.25,4.91,39.41,0.45228,1.57133,0.42261,1.43334,45.602,36.625,4.3,0.78,10.3,0.0723,0.94887,0.06004,0.97477,55.772,41.711,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 16:15:00",111,13.18,19.57,17.251,4.94,39.38,0.45521,1.52975,0.42176,1.38105,45.865,36.627,4.15,0.67,10.03,0.06128,0.92351,0.04301,0.94858,54.833,42.119,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 16:30:00",112,13.17,19.57,17.133,4.71,39.32,0.43429,1.47097,0.40035,1.33783,45.902,36.667,3.981,0.41,9.87,0.03736,0.90912,0.03396,0.93507,56.43,41.542,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 16:45:00",113,13.16,19.42,17.301,4.65,39.82,0.4286,1.45694,0.39208,1.32175,46.768,36.434,4.111,0.65,9.95,0.05974,0.91627,0.0483,0.93093,54.882,42.065,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 17:00:00",114,13.16,19.13,17.044,4.58,39.23,0.42196,1.40549,0.37946,1.27137,46.104,36.704,4.04,0.75,9.66,0.06882,0.88976,0.04934,0.90161,55.624,41.664,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 17:15:00",115,13.15,18.79,16.89,4.33,39.1,0.3985,1.33689,0.35904,1.21287,46.421,36.761,3.943,0.71,9.45,0.06529,0.87051,0.0533,0.88582,55.676,41.869,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 17:30:00",116,13.14,18.48,16.235,4.09,37.66,0.37662,1.26012,0.34158,1.1504,46.528,37.439,3.849,0.54,9.39,0.04994,0.86467,0.03664,0.87844,56.145,42.754,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 17:45:00",117,13.13,18.23,15.814,3.97,36.7,0.36588,1.21392,0.32874,1.11453,45.892,37.895,3.864,0.66,9.3,0.0606,0.85637,0.04648,0.86906,55.001,42.442,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 18:00:00",118,13.12,17.97,16.089,3.84,37.55,0.35358,1.16668,0.31654,1.06265,45.75,37.49,3.64,0.53,8.86,0.04842,0.81661,0.0348,0.82037,55.685,42.864,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 18:15:00",119,13.12,17.64,15.725,3.66,36.8,0.33694,1.10634,0.30252,1.02093,46.272,37.856,3.648,0.54,8.87,0.04939,0.8173,0.03772,0.81592,54.902,42.76,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 18:30:00",120,13.1,17.36,5.576,3.31,10.89,0.30503,1.00303,0.2736,0.92823,46.371,37.956,3.393,0.53,8.22,0.04866,0.75731,0.03506,0.76181,55.496,42.512,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 18:45:00",121,13.09,17.09,4.971,2.95,9.71,0.27192,0.89473,0.24158,0.83605,46.233,38.074,3.217,0.43,7.87,0.03941,0.72519,0.02828,0.73105,55.286,43.292,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 19:00:00",122,13.08,16.84,4.391,2.63,8.55,0.24184,0.78787,0.21734,0.7438,45.816,38.385,2.949,0.38,7.23,0.03474,0.66645,0.02373,0.66938,55.169,43.852,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 19:15:00",123,13.07,16.54,3.85,2.34,7.46,0.21528,0.68728,0.19277,0.65694,45.979,38.807,2.659,0.24,6.63,0.0225,0.61034,0.01433,0.60987,53.948,43.716,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 19:30:00",124,13.07,16.14,3.432,2.04,6.7,0.18822,0.61686,0.16838,0.58474,46.081,37.819,2.423,0.22,6.04,0.02033,0.55676,0.01209,0.5526,53.915,43.835,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 19:45:00",125,13.06,15.68,2.983,1.72,5.88,0.15868,0.54171,0.14232,0.52411,45.874,37.87,2.154,0.14,5.43,0.0126,0.5,0.00482,0.50116,54.386,43.475,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 20:00:00",126,13.05,15.14,2.684,1.53,5.31,0.14122,0.4887,0.1276,0.47915,46.119,38.371,1.907,0.11,4.82,0.00992,0.4438,0.00238,0.4454,55.212,44.147,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 20:15:00",127,13.05,14.66,2.473,1.43,4.87,0.13156,0.44873,0.12086,0.43605,45.52,38.348,1.673,0.05,4.28,0.00501,0.39472,0.00238,0.40268,54.341,44.104,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 20:30:00",128,13.05,14.21,2.194,1.26,4.33,0.11604,0.3988,0.10752,0.39572,46.162,37.893,1.428,-0.02,3.72,-0.00255,0.34278,-0.00241,0.35302,54.515,44.431,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 20:45:00",129,13.04,13.8,1.976,1.07,3.97,0.0986,0.36587,0.09178,0.36112,46.057,38.465,1.227,-0.04,3.22,-0.00501,0.29624,-0.00717,0.31197,53.788,44.535,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 21:00:00",130,13.04,13.45,1.788,0.96,3.6,0.08798,0.33171,0.08288,0.33472,46.91,37.912,1.082,-0.1,2.91,-0.00979,0.2685,-0.01173,0.28472,56.174,44.271,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 21:15:00",131,13.04,13.23,1.588,0.85,3.2,0.07826,0.29449,0.0745,0.31094,46.201,38.351,0.974,-0.1,2.63,-0.00971,0.24263,-0.00937,0.25887,55.846,43.268,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 21:30:00",132,13.03,13.19,1.529,0.83,3.07,0.07618,0.28312,0.07487,0.29156,45.848,38.256,0.916,-0.1,2.48,-0.00981,0.228,-0.01173,0.24248,54.391,43.063,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 21:45:00",133,13.03,13.19,1.482,0.8,2.98,0.07325,0.27408,0.06969,0.28472,45.998,38.407,0.928,-0.07,2.48,-0.00739,0.22886,-0.00947,0.24626,53.934,43.693,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 22:00:00",134,13.03,13.21,1.439,0.77,2.9,0.07112,0.26721,0.07006,0.27506,45.42,38.819,0.869,-0.12,2.38,-0.01233,0.21904,-0.01189,0.24034,54.262,44.853,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 22:15:00",135,13.02,13.26,1.34,0.7,2.72,0.06488,0.25032,0.06448,0.26442,45.227,38.881,0.85,-0.12,2.33,-0.01223,0.21498,-0.01415,0.23361,55.339,44.008,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 22:30:00",136,13.02,13.33,1.368,0.71,2.78,0.06507,0.25579,0.06218,0.26528,46.578,38.569,0.81,-0.18,2.29,-0.01711,0.21094,-0.01651,0.22984,53.426,45.263,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 22:45:00",137,13.02,13.38,1.352,0.71,2.74,0.06583,0.25228,0.0652,0.26528,45.994,38.82,0.85,-0.12,2.33,-0.01233,0.21498,-0.01421,0.23658,55.334,43.849,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 23:00:00",138,13.02,13.4,1.296,0.65,2.66,0.06026,0.2453,0.06015,0.2594,45.799,38.884,0.858,-0.1,2.33,-0.00987,0.21498,-0.01189,0.23282,53.857,44.193,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 23:15:00",139,13.02,13.38,1.32,0.66,2.71,0.0606,0.24981,0.05772,0.2594,46.35,38.346,0.83,-0.15,2.31,-0.01491,0.21244,-0.01429,0.23061,54.653,43.323,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 23:30:00",140,13.01,13.33,1.336,0.69,2.72,0.06336,0.25082,0.06283,0.26715,45.692,38.1,0.842,-0.12,2.31,-0.01243,0.21244,-0.01431,0.23061,53.884,44.061,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-14 23:45:00",141,13.01,13.26,1.336,0.69,2.72,0.06323,0.25082,0.06283,0.26324,46.626,38.619,0.854,-0.12,2.34,-0.01243,0.21578,-0.01193,0.23436,54.666,43.492,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-15 00:00:00",142,13,13.16,1.352,0.69,2.76,0.06336,0.25435,0.06298,0.26324,46.381,37.955,0.845,-0.15,2.35,-0.01491,0.21659,-0.01665,0.23816,55.138,44.898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-15 00:15:00",143,13,13.07,1.383,0.72,2.81,0.0662,0.25887,0.06552,0.26715,45.7,37.276,0.885,-0.12,2.42,-0.01229,0.22312,-0.01423,0.23736,54.293,43.379,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-15 00:30:00",144,13,12.98,1.387,0.72,2.82,0.06656,0.25991,0.0657,0.27192,45.805,38.055,0.915,-0.15,2.53,-0.01503,0.23311,-0.01445,0.24962,54.817,43.642,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-15 00:45:00",145,13,12.84,1.434,0.75,2.91,0.06896,0.26798,0.06804,0.27784,45.603,37.592,0.919,-0.12,2.51,-0.01233,0.23138,-0.01189,0.24788,54.755,43.999,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-05-15 01:00:00",146,13,12.74,1.497,0.79,3.03,0.07236,0.27958,0.07098,0.28766,46.428,37.742,1.02,-0.1,2.75,-0.00997,0.25364,-0.01199,0.26528,54.713,44.786,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
